personperRTT,5,7,10,12,15,17,20,22,25,27,30,32,35,37,40,42,45,47,50
0.2,28558.0,28823.0,29677.0,30494.0,32494.0,33996.0,36080.0,38054.0,43913.0,43822.0,49810.0,51997.0,57150.0,61368.0,70812.0,70827.0,78416.0,81586.0,86722.0
0.4,28516.0,28774.0,29602.0,30463.0,32278.0,33324.0,37328.0,36760.0,41475.0,44916.0,48246.0,50057.0,61492.0,65484.0,67849.0,72612.0,78934.0,83921.0,86270.0
0.6,28554.0,28815.0,29776.0,30544.0,32078.0,33363.0,36304.0,37278.0,41718.0,43402.0,47800.0,52023.0,59178.0,64204.0,68986.0,72680.0,76580.0,82903.0,83856.0
0.8,28557.0,28829.0,29776.0,30552.0,32450.0,33184.0,36214.0,38619.0,41554.0,45809.0,48556.0,49616.0,56710.0,65144.0,65166.0,71722.0,80195.0,80406.0,88206.0
1.0,28555.0,28892.0,29708.0,30474.0,31884.0,33988.0,35282.0,38400.0,41398.0,43250.0,49336.0,52494.0,58504.0,63710.0,67020.0,73250.0,81081.0,83124.0,91724.0
1.2,28549.0,28798.0,29612.0,30664.0,31880.0,33688.0,35960.0,38262.0,41243.0,43521.0,48034.0,50488.0,57276.0,61028.0,70248.0,73246.0,72978.0,83448.0,85438.0
1.4,28564.0,28874.0,29616.0,30477.0,32356.0,33132.0,36266.0,37796.0,41579.0,44430.0,48648.0,54807.0,60229.0,61898.0,68441.0,72890.0,79658.0,80862.0,89701.0
1.6,28584.0,28814.0,29838.0,30404.0,32139.0,33667.0,36472.0,37854.0,42207.0,44472.0,47469.0,53950.0,61280.0,62606.0,69382.0,75636.0,78027.0,81532.0,85774.0
1.8,28546.0,28810.0,29576.0,30622.0,32110.0,33372.0,36164.0,36942.0,41433.0,45516.0,49930.0,53776.0,58041.0,61498.0,71206.0,77366.0,79200.0,85172.0,85240.0
2.0,28552.0,28874.0,29894.0,30646.0,32004.0,34140.0,35517.0,38450.0,41220.0,44170.0,51059.0,50888.0,59098.0,60214.0,67504.0,73639.0,77898.0,83262.0,87838.0
2.2,28530.0,28806.0,29625.0,30422.0,32364.0,33134.0,36562.0,37694.0,41172.0,45832.0,49416.0,50160.0,55288.0,60744.0,67838.0,71284.0,77249.0,78766.0,85998.0
2.4,28559.0,28802.0,29758.0,30372.0,32484.0,33321.0,35970.0,38454.0,41632.0,45025.0,48804.0,51217.0,56784.0,59046.0,69880.0,76264.0,80038.0,81132.0,85976.0
2.6,28552.0,28839.0,29526.0,30609.0,32204.0,33306.0,36530.0,38428.0,42558.0,43178.0,49726.0,51938.0,61466.0,65510.0,74436.0,71082.0,76696.0,80683.0,85370.0
2.8,28564.0,28776.0,29676.0,30568.0,32052.0,33651.0,36188.0,38840.0,41900.0,43846.0,50351.0,53106.0,57030.0,60141.0,67184.0,73616.0,78940.0,77728.0,86084.0
3.0,28558.0,28800.0,29546.0,30524.0,31924.0,33787.0,36841.0,36521.0,41164.0,41855.0,49940.0,53324.0,56816.0,60750.0,66744.0,69527.0,74964.0,77670.0,85018.0
3.2,28528.0,28788.0,29608.0,30686.0,32345.0,33710.0,35720.0,38712.0,41976.0,45393.0,49337.0,51381.0,57114.0,63376.0,71056.0,74858.0,81376.0,80452.0,83850.0
3.4,28534.0,28804.0,29622.0,30518.0,32422.0,33526.0,35892.0,38424.0,41363.0,43410.0,50926.0,50460.0,59570.0,61181.0,70216.0,73034.0,71176.0,81982.0,86961.0
3.6,28532.0,28860.0,29611.0,30372.0,32387.0,33447.0,36118.0,37762.0,40664.0,44348.0,49092.0,52872.0,61084.0,60016.0,69184.0,70668.0,77148.0,82312.0,86820.0
3.8,28558.0,28840.0,29722.0,30347.0,32602.0,33370.0,36393.0,36834.0,41930.0,43805.0,47083.0,52398.0,58943.0,62238.0,67676.0,74566.0,80834.0,82812.0,86848.0
4.0,28558.0,28795.0,29611.0,30526.0,32046.0,33332.0,35962.0,37822.0,42582.0,43878.0,50184.0,54850.0,58716.0,63298.0,66080.0,73332.0,77882.0,81423.0,87610.0
4.2,28542.0,28804.0,29698.0,30478.0,32350.0,33930.0,36348.0,37652.0,40465.0,43692.0,47390.0,53092.0,59069.0,65307.0,68521.0,74377.0,79008.0,80299.0,87532.0
4.4,28510.0,28870.0,29582.0,30516.0,32227.0,33832.0,37454.0,38080.0,40386.0,43770.0,48118.0,53631.0,58842.0,61798.0,73322.0,68136.0,80375.0,81856.0,83302.0
4.6,28603.0,28870.0,29548.0,30667.0,32280.0,33252.0,36210.0,37684.0,40902.0,43428.0,49924.0,52005.0,57930.0,60871.0,63547.0,68183.0,81152.0,80453.0,90204.0
4.8,28562.0,28783.0,29669.0,30692.0,32580.0,33192.0,35978.0,38439.0,42280.0,45037.0,49875.0,53068.0,55742.0,62092.0,68434.0,68074.0,79085.0,81615.0,86302.0
5.0,28582.0,28874.0,29697.0,30718.0,32148.0,34538.0,35594.0,38184.0,42906.0,43859.0,50340.0,54216.0,54968.0,63793.0,70376.0,69692.0,80292.0,78944.0,87360.0
5.2,28512.0,28836.0,29679.0,30384.0,32344.0,33150.0,36358.0,38822.0,41950.0,43078.0,48694.0,53346.0,57266.0,62442.0,65603.0,69424.0,77242.0,79284.0,87507.0
